,r_spotId,title,area_code,Unnamed: 0,date,avgTemp,highTemp,lowTemp,rainProb,weather,datetime,month,weekday,season,Unnamed: 0.1,contentsid,predict
1754,195.0,송당무끈모루,6,62,2023-12-20,5.0,8,2,40,4,2023-12-20 00:00:00,December,2,winter,,,5.5319853
1575,176.0,성산유채꽃밭,2,18,2023-12-11,17.75,20,15,65,4,2023-12-11 00:00:00,December,0,winter,,,5.5305204
2735,304.0,정물오름,10,98,2023-12-20,6.5,8,5,40,4,2023-12-20 00:00:00,December,2,winter,,,5.5262995
2276,253.0,영락리방파제,1,17,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,5.517713
3132,349.0,제주올레1코스,2,18,2023-12-11,17.75,20,15,65,4,2023-12-11 00:00:00,December,0,winter,,,5.5150805
1706,190.0,소금막해변,4,41,2023-12-16,7.5,8,7,90,4,2023-12-16 00:00:00,December,5,winter,,,5.507129
1595,178.0,성산포JC공원,2,20,2023-12-13,14.5,16,12,30,4,2023-12-13 00:00:00,December,2,winter,,,5.499615
3182,354.0,제주올레8코스,5,50,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,5.498448
1530,171.0,선운정사,7,63,2023-12-11,16.833333333333332,20,14,60,4,2023-12-11 00:00:00,December,0,winter,,,5.4984155
163,19.0,걸매생태공원,5,46,2023-12-12,15.208333333333334,17,13,30,4,2023-12-12 00:00:00,December,1,winter,,,5.4975324
685,77.0,도련감귤나무숲,11,100,2023-12-12,12.791666666666666,14,12,60,4,2023-12-12 00:00:00,December,1,winter,,,5.497347
42,5.0,J1카트클럽,11,105,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,5.493707
1201,134.0,산방굴사,3,31,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,5.4871974
3138,349.0,제주올레1코스,2,24,2023-12-17,4.5,6,3,90,4,2023-12-17 00:00:00,December,6,winter,,,5.486715
4075,453.0,한림수협위판장,10,97,2023-12-19,6.0,7,5,40,4,2023-12-19 00:00:00,December,1,winter,,,5.4849186
350,39.0,그대나의뮤즈 클림트to마티스,3,35,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,5.4778857
2759,307.0,제이엠그랑블루요트,5,50,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,5.4761915
3164,352.0,제주올레6코스,5,50,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,5.474998
2697,300.0,자구리문화예술공원,5,51,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,5.4637165
2482,276.0,우도등대공원,2,25,2023-12-19,4.5,7,2,40,4,2023-12-19 00:00:00,December,1,winter,,,5.452732
851,95.0,마라도행유람선터미널,1,14,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,5.4527225
572,64.0,다이노대발이파크,0,5,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,5.452626
3345,372.0,조랑말체험공원,4,42,2023-12-17,4.5,6,3,90,4,2023-12-17 00:00:00,December,6,winter,,,5.4520454
3219,358.0,제주유채꽃축제,4,42,2023-12-17,4.5,6,3,90,4,2023-12-17 00:00:00,December,6,winter,,,5.4490514
175,20.0,걸어가는늑대들,8,76,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,5.44717
2395,267.0,용담포구,11,100,2023-12-12,12.791666666666666,14,12,60,4,2023-12-12 00:00:00,December,1,winter,,,5.444399
1394,155.0,샤이니숲길,8,80,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,5.4386735
3278,365.0,제주커피박물관바움,2,20,2023-12-13,14.5,16,12,30,4,2023-12-13 00:00:00,December,2,winter,,,5.435278
149,17.0,거슨세미오름,6,59,2023-12-16,7.5,8,7,90,4,2023-12-16 00:00:00,December,5,winter,,,5.4245114
3769,419.0,토이파크,3,34,2023-12-19,5.5,7,4,40,4,2023-12-19 00:00:00,December,1,winter,,,5.415944
2705,301.0,저지문화예술인마을,9,86,2023-12-16,7.5,8,7,90,4,2023-12-16 00:00:00,December,5,winter,,,5.4158397
1675,187.0,세리월드카트레이싱,5,46,2023-12-12,15.208333333333334,17,13,30,4,2023-12-12 00:00:00,December,1,winter,,,5.4145875
1632,182.0,성읍랜드,4,39,2023-12-14,17.75,20,14,30,4,2023-12-14 00:00:00,December,3,winter,,,5.413716
1260,141.0,산양큰엉곶,9,81,2023-12-11,16.666666666666668,19,14,60,4,2023-12-11 00:00:00,December,0,winter,,,5.4090805
632,71.0,대포포구,5,47,2023-12-13,15.0,17,13,30,4,2023-12-13 00:00:00,December,2,winter,,,5.4033504
2084,232.0,아프리카박물관,5,50,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,5.3975897
217,25.0,고스트타운,7,64,2023-12-12,12.041666666666666,14,11,60,4,2023-12-12 00:00:00,December,1,winter,,,5.394238
1682,187.0,세리월드카트레이싱,5,53,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,5.383681
1674,187.0,세리월드카트레이싱,5,45,2023-12-11,18.416666666666668,20,16,89,4,2023-12-11 00:00:00,December,0,winter,,,5.3810596
4132,460.0,해녀의부엌,6,55,2023-12-12,12.666666666666666,14,12,30,4,2023-12-12 00:00:00,December,1,winter,,,5.379555
2691,300.0,자구리문화예술공원,5,45,2023-12-11,18.416666666666668,20,16,89,4,2023-12-11 00:00:00,December,0,winter,,,5.376962
368,41.0,금능석물원,10,98,2023-12-20,6.5,8,5,40,4,2023-12-20 00:00:00,December,2,winter,,,5.3755307
1955,218.0,신창항,9,83,2023-12-13,13.458333333333334,16,11,30,4,2023-12-13 00:00:00,December,2,winter,,,5.3708267
985,110.0,방림원,9,85,2023-12-15,18.0,19,17,90,4,2023-12-15 00:00:00,December,4,winter,,,5.3648167
1414,158.0,서귀포자연휴양림매표소,5,46,2023-12-12,15.208333333333334,17,13,30,4,2023-12-12 00:00:00,December,1,winter,,,5.354847
435,49.0,김녕포구,6,57,2023-12-14,16.833333333333332,19,13,30,4,2023-12-14 00:00:00,December,3,winter,,,5.35422
2730,304.0,정물오름,10,93,2023-12-14,16.833333333333332,19,12,30,4,2023-12-14 00:00:00,December,3,winter,,,5.3536897
944,105.0,미로공원,5,53,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,5.3524847
2398,267.0,용담포구,11,103,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,5.349665
3502,390.0,진성배낚시,9,82,2023-12-12,12.583333333333334,14,11,30,4,2023-12-12 00:00:00,December,1,winter,,,5.349322
690,77.0,도련감귤나무숲,11,105,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,5.3490834
1803,201.0,쇠와꽃승마장,2,21,2023-12-14,17.875,20,14,30,4,2023-12-14 00:00:00,December,3,winter,,,5.347974
1960,218.0,신창항,9,88,2023-12-19,6.0,7,5,40,4,2023-12-19 00:00:00,December,1,winter,,,5.343565
361,41.0,금능석물원,10,91,2023-12-12,12.208333333333334,14,11,60,4,2023-12-12 00:00:00,December,1,winter,,,5.3322654
1781,198.0,쇠머리오름,2,26,2023-12-20,5.0,8,2,40,4,2023-12-20 00:00:00,December,2,winter,,,5.3293276
2773,309.0,제주4.3평화기념관,11,100,2023-12-12,12.791666666666666,14,12,60,4,2023-12-12 00:00:00,December,1,winter,,,5.328585
1636,182.0,성읍랜드,4,43,2023-12-19,4.5,7,2,40,4,2023-12-19 00:00:00,December,1,winter,,,5.326733
1602,179.0,성산포수협활어위판센터,2,18,2023-12-11,17.75,20,15,65,4,2023-12-11 00:00:00,December,0,winter,,,5.3137193
2022,225.0,아끈다랑쉬,6,60,2023-12-17,4.5,6,3,90,4,2023-12-17 00:00:00,December,6,winter,,,5.312496
2966,330.0,제주사려니숲에코힐링,8,77,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,5.309954
2271,253.0,영락리방파제,1,12,2023-12-14,17.625,19,14,30,4,2023-12-14 00:00:00,December,3,winter,,,5.30525
3390,377.0,족은노꼬메오름,7,69,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,5.3021994
1778,198.0,쇠머리오름,2,23,2023-12-16,7.5,8,7,90,4,2023-12-16 00:00:00,December,5,winter,,,5.290676
195,22.0,고근산,5,51,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,5.2879663
3178,354.0,제주올레8코스,5,46,2023-12-12,15.208333333333334,17,13,30,4,2023-12-12 00:00:00,December,1,winter,,,5.2693973
4219,469.0,화순곶자왈생태탐방숲길,3,34,2023-12-19,5.5,7,4,40,4,2023-12-19 00:00:00,December,1,winter,,,5.263291
2040,227.0,아라리오뮤지엄제주탑동,11,105,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,5.2599163
1651,184.0,세계술박물관,4,40,2023-12-15,19.5,21,18,90,4,2023-12-15 00:00:00,December,4,winter,,,5.256117
3745,417.0,테디베어사파리,7,64,2023-12-12,12.041666666666666,14,11,60,4,2023-12-12 00:00:00,December,1,winter,,,5.2555428
364,41.0,금능석물원,10,94,2023-12-15,18.0,19,17,90,4,2023-12-15 00:00:00,December,4,winter,,,5.254726
85,10.0,감따남,5,49,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,5.253228
1577,176.0,성산유채꽃밭,2,20,2023-12-13,14.5,16,12,30,4,2023-12-13 00:00:00,December,2,winter,,,5.245331
3343,372.0,조랑말체험공원,4,40,2023-12-15,19.5,21,18,90,4,2023-12-15 00:00:00,December,4,winter,,,5.242462
1704,190.0,소금막해변,4,39,2023-12-14,17.75,20,14,30,4,2023-12-14 00:00:00,December,3,winter,,,5.2422066
2056,229.0,아리온승마장,3,31,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,5.2374573
728,81.0,동문공설시장,11,107,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,5.2365966
3847,428.0,표선민속오일시장,4,40,2023-12-15,19.5,21,18,90,4,2023-12-15 00:00:00,December,4,winter,,,5.234674
2085,232.0,아프리카박물관,5,51,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,5.2235208
3508,390.0,진성배낚시,9,88,2023-12-19,6.0,7,5,40,4,2023-12-19 00:00:00,December,1,winter,,,5.220991
2250,251.0,연대포구,11,99,2023-12-11,17.75,20,15,65,4,2023-12-11 00:00:00,December,0,winter,,,5.2202373
1532,171.0,선운정사,7,65,2023-12-13,13.041666666666666,16,11,30,4,2023-12-13 00:00:00,December,2,winter,,,5.2132263
3363,374.0,조천만세동산,8,78,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,5.2100215
419,47.0,김녕오조해안도로,6,59,2023-12-16,7.5,8,7,90,4,2023-12-16 00:00:00,December,5,winter,,,5.208838
213,24.0,고성오일시장,2,24,2023-12-17,4.5,6,3,90,4,2023-12-17 00:00:00,December,6,winter,,,5.2037916
2880,321.0,제주목관아,11,99,2023-12-11,17.75,20,15,65,4,2023-12-11 00:00:00,December,0,winter,,,5.2015824
123,14.0,갯깍주상절리대,5,51,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,5.199196
2479,276.0,우도등대공원,2,22,2023-12-15,19.5,21,18,90,4,2023-12-15 00:00:00,December,4,winter,,,5.198739
1596,178.0,성산포JC공원,2,21,2023-12-14,17.875,20,14,30,4,2023-12-14 00:00:00,December,3,winter,,,5.1939554
2703,301.0,저지문화예술인마을,9,84,2023-12-14,17.416666666666668,19,13,60,4,2023-12-14 00:00:00,December,3,winter,,,5.1924796
4143,461.0,해맞이해안로,6,57,2023-12-14,16.833333333333332,19,13,30,4,2023-12-14 00:00:00,December,3,winter,,,5.1818805
522,59.0,녹산로유채꽃도로,4,36,2023-12-11,17.916666666666668,19,16,69,4,2023-12-11 00:00:00,December,0,winter,,,5.176333
170,19.0,걸매생태공원,5,53,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,5.1659927
2963,330.0,제주사려니숲에코힐링,8,74,2023-12-13,13.25,15,11,30,4,2023-12-13 00:00:00,December,2,winter,,,5.164425
1598,178.0,성산포JC공원,2,23,2023-12-16,7.5,8,7,90,4,2023-12-16 00:00:00,December,5,winter,,,5.1616364
3032,337.0,제주아트센터,11,107,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,5.153187
1604,179.0,성산포수협활어위판센터,2,20,2023-12-13,14.5,16,12,30,4,2023-12-13 00:00:00,December,2,winter,,,5.132529
2401,267.0,용담포구,11,106,2023-12-19,5.5,7,4,40,4,2023-12-19 00:00:00,December,1,winter,,,5.126178
1808,201.0,쇠와꽃승마장,2,26,2023-12-20,5.0,8,2,40,4,2023-12-20 00:00:00,December,2,winter,,,5.1245804
2535,282.0,월정리투명카약,6,60,2023-12-17,4.5,6,3,90,4,2023-12-17 00:00:00,December,6,winter,,,5.1226783
3505,390.0,진성배낚시,9,85,2023-12-15,18.0,19,17,90,4,2023-12-15 00:00:00,December,4,winter,,,5.1081614
3257,362.0,제주조랑말타운승마장,4,44,2023-12-20,5.0,8,2,40,4,2023-12-20 00:00:00,December,2,winter,,,5.1014795
118,14.0,갯깍주상절리대,5,46,2023-12-12,15.208333333333334,17,13,30,4,2023-12-12 00:00:00,December,1,winter,,,5.1003537
3857,429.0,표선세화해안도로,6,59,2023-12-16,7.5,8,7,90,4,2023-12-16 00:00:00,December,5,winter,,,5.0969305
3392,377.0,족은노꼬메오름,7,71,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,5.0904512
2961,330.0,제주사려니숲에코힐링,8,72,2023-12-11,16.666666666666668,18,14,61,4,2023-12-11 00:00:00,December,0,winter,,,5.0882397
3731,415.0,태웃개,0,5,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,5.08795
146,17.0,거슨세미오름,6,56,2023-12-13,13.583333333333334,15,11,30,4,2023-12-13 00:00:00,December,2,winter,,,5.0854793
4293,478.0,휴림,7,63,2023-12-11,16.833333333333332,20,14,60,4,2023-12-11 00:00:00,December,0,winter,,,5.064856
2042,227.0,아라리오뮤지엄제주탑동,11,107,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,5.0490127
11,2.0,1100고지습지,5,47,2023-12-13,15.0,17,13,30,4,2023-12-13 00:00:00,December,2,winter,,,5.0479975
3250,362.0,제주조랑말타운승마장,4,37,2023-12-12,13.458333333333334,15,12,60,4,2023-12-12 00:00:00,December,1,winter,,,5.044251
1262,141.0,산양큰엉곶,9,83,2023-12-13,13.458333333333334,16,11,30,4,2023-12-13 00:00:00,December,2,winter,,,5.0389423
1605,179.0,성산포수협활어위판센터,2,21,2023-12-14,17.875,20,14,30,4,2023-12-14 00:00:00,December,3,winter,,,5.0364532
3167,352.0,제주올레6코스,5,53,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,5.034974
433,49.0,김녕포구,6,55,2023-12-12,12.666666666666666,14,12,30,4,2023-12-12 00:00:00,December,1,winter,,,5.027468
3752,417.0,테디베어사파리,7,71,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,5.0238953
3158,351.0,제주올레5코스,0,8,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,5.023292
1801,201.0,쇠와꽃승마장,2,19,2023-12-12,13.5,15,12,30,4,2023-12-12 00:00:00,December,1,winter,,,5.021221
348,39.0,그대나의뮤즈 클림트to마티스,3,33,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,5.0194597
2925,326.0,제주바다체험장,6,54,2023-12-11,16.75,19,14,64,4,2023-12-11 00:00:00,December,0,winter,,,5.018057
2698,300.0,자구리문화예술공원,5,52,2023-12-19,5.5,7,4,40,4,2023-12-19 00:00:00,December,1,winter,,,5.016082
2060,229.0,아리온승마장,3,35,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,5.005723
2171,242.0,어승생승마장,11,101,2023-12-13,13.333333333333334,16,11,30,4,2023-12-13 00:00:00,December,2,winter,,,5.002715
2217,247.0,엉덩물계곡,5,48,2023-12-14,18.95833333333333,21,15,60,4,2023-12-14 00:00:00,December,3,winter,,,4.994863
3554,395.0,차귀도유람선,9,89,2023-12-20,6.5,8,5,40,4,2023-12-20 00:00:00,December,2,winter,,,4.9887056
1469,164.0,서귀포홍리실내수영장,5,47,2023-12-13,15.0,17,13,30,4,2023-12-13 00:00:00,December,2,winter,,,4.987739
3618,403.0,청아투명카약,7,63,2023-12-11,16.833333333333332,20,14,60,4,2023-12-11 00:00:00,December,0,winter,,,4.9876246
848,95.0,마라도행유람선터미널,1,11,2023-12-13,13.5,16,10,30,4,2023-12-13 00:00:00,December,2,winter,,,4.9810414
1174,131.0,사려니숲길관광안내소,8,76,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,4.972341
866,97.0,만장굴매표소,6,56,2023-12-13,13.583333333333334,15,11,30,4,2023-12-13 00:00:00,December,2,winter,,,4.970884
2489,277.0,우도잠수함,2,23,2023-12-16,7.5,8,7,90,4,2023-12-16 00:00:00,December,5,winter,,,4.9690347
1680,187.0,세리월드카트레이싱,5,51,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,4.962208
3547,395.0,차귀도유람선,9,82,2023-12-12,12.583333333333334,14,11,30,4,2023-12-12 00:00:00,December,1,winter,,,4.961408
3277,365.0,제주커피박물관바움,2,19,2023-12-12,13.5,15,12,30,4,2023-12-12 00:00:00,December,1,winter,,,4.956214
144,17.0,거슨세미오름,6,54,2023-12-11,16.75,19,14,64,4,2023-12-11 00:00:00,December,0,winter,,,4.952709
2041,227.0,아라리오뮤지엄제주탑동,11,106,2023-12-19,5.5,7,4,40,4,2023-12-19 00:00:00,December,1,winter,,,4.946716
1420,158.0,서귀포자연휴양림매표소,5,52,2023-12-19,5.5,7,4,40,4,2023-12-19 00:00:00,December,1,winter,,,4.944103
4250,473.0,화순해안도로,3,29,2023-12-13,14.041666666666666,17,11,30,4,2023-12-13 00:00:00,December,2,winter,,,4.942287
2965,330.0,제주사려니숲에코힐링,8,76,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,4.940711
1578,176.0,성산유채꽃밭,2,21,2023-12-14,17.875,20,14,30,4,2023-12-14 00:00:00,December,3,winter,,,4.939672
4103,456.0,함덕오일시장,8,80,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,4.9388185
3763,419.0,토이파크,3,28,2023-12-12,12.958333333333334,14,12,60,4,2023-12-12 00:00:00,December,1,winter,,,4.932833
869,97.0,만장굴매표소,6,59,2023-12-16,7.5,8,7,90,4,2023-12-16 00:00:00,December,5,winter,,,4.930147
2052,229.0,아리온승마장,3,27,2023-12-11,17.166666666666668,19,14,63,4,2023-12-11 00:00:00,December,0,winter,,,4.9239845
3285,366.0,제주항,11,99,2023-12-11,17.75,20,15,65,4,2023-12-11 00:00:00,December,0,winter,,,4.9226522
3638,405.0,초콜릿랜드,5,47,2023-12-13,15.0,17,13,30,4,2023-12-13 00:00:00,December,2,winter,,,4.918327
2597,289.0,윗세오름,7,68,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,4.917647
692,77.0,도련감귤나무숲,11,107,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,4.915235
2728,304.0,정물오름,10,91,2023-12-12,12.208333333333334,14,11,60,4,2023-12-12 00:00:00,December,1,winter,,,4.909573
1533,171.0,선운정사,7,66,2023-12-14,16.583333333333332,19,12,30,4,2023-12-14 00:00:00,December,3,winter,,,4.9075665
1366,152.0,새섬,5,52,2023-12-19,5.5,7,4,40,4,2023-12-19 00:00:00,December,1,winter,,,4.907483
2269,253.0,영락리방파제,1,10,2023-12-12,12.333333333333334,14,11,60,4,2023-12-12 00:00:00,December,1,winter,,,4.9009876
1753,195.0,송당무끈모루,6,61,2023-12-19,4.5,7,2,40,4,2023-12-19 00:00:00,December,1,winter,,,4.8995743
2984,332.0,제주센트럴파크,8,77,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,4.8963118
2734,304.0,정물오름,10,97,2023-12-19,6.0,7,5,40,4,2023-12-19 00:00:00,December,1,winter,,,4.893886
3133,349.0,제주올레1코스,2,19,2023-12-12,13.5,15,12,30,4,2023-12-12 00:00:00,December,1,winter,,,4.8937454
1606,179.0,성산포수협활어위판센터,2,22,2023-12-15,19.5,21,18,90,4,2023-12-15 00:00:00,December,4,winter,,,4.8934045
2275,253.0,영락리방파제,1,16,2023-12-19,5.5,7,4,40,4,2023-12-19 00:00:00,December,1,winter,,,4.8853006
1655,184.0,세계술박물관,4,44,2023-12-20,5.0,8,2,40,4,2023-12-20 00:00:00,December,2,winter,,,4.8818793
2349,262.0,왕따나무,10,90,2023-12-11,16.583333333333332,19,14,60,4,2023-12-11 00:00:00,December,0,winter,,,4.877698
1594,178.0,성산포JC공원,2,19,2023-12-12,13.5,15,12,30,4,2023-12-12 00:00:00,December,1,winter,,,4.8672028
337,38.0,귤밭76번지,3,31,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,4.860559
3948,439.0,하효항,5,51,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,4.8584957
2780,309.0,제주4.3평화기념관,11,107,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,4.8578796
2325,259.0,옷귀마테마타운,0,3,2023-12-14,17.625,20,14,60,4,2023-12-14 00:00:00,December,3,winter,,,4.84872
3024,337.0,제주아트센터,11,99,2023-12-11,17.75,20,15,65,4,2023-12-11 00:00:00,December,0,winter,,,4.8459044
1221,136.0,산방산랜드,3,33,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,4.845588
349,39.0,그대나의뮤즈 클림트to마티스,3,34,2023-12-19,5.5,7,4,40,4,2023-12-19 00:00:00,December,1,winter,,,4.845475
2025,226.0,아날로그감귤밭,11,99,2023-12-11,17.75,20,15,65,4,2023-12-11 00:00:00,December,0,winter,,,4.838027
4254,473.0,화순해안도로,3,33,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,4.8350787
440,49.0,김녕포구,6,62,2023-12-20,5.0,8,2,40,4,2023-12-20 00:00:00,December,2,winter,,,4.8341265
1581,176.0,성산유채꽃밭,2,24,2023-12-17,4.5,6,3,90,4,2023-12-17 00:00:00,December,6,winter,,,4.8335156
4137,460.0,해녀의부엌,6,60,2023-12-17,4.5,6,3,90,4,2023-12-17 00:00:00,December,6,winter,,,4.8326416
81,10.0,감따남,5,45,2023-12-11,18.416666666666668,20,16,89,4,2023-12-11 00:00:00,December,0,winter,,,4.825873
3166,352.0,제주올레6코스,5,52,2023-12-19,5.5,7,4,40,4,2023-12-19 00:00:00,December,1,winter,,,4.8198733
1650,184.0,세계술박물관,4,39,2023-12-14,17.75,20,14,30,4,2023-12-14 00:00:00,December,3,winter,,,4.816515
2462,274.0,용천동굴,6,59,2023-12-16,7.5,8,7,90,4,2023-12-16 00:00:00,December,5,winter,,,4.810026
2346,261.0,왈종미술관,5,51,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,4.805598
1361,152.0,새섬,5,47,2023-12-13,15.0,17,13,30,4,2023-12-13 00:00:00,December,2,winter,,,4.803592
1681,187.0,세리월드카트레이싱,5,52,2023-12-19,5.5,7,4,40,4,2023-12-19 00:00:00,December,1,winter,,,4.7964334
3284,365.0,제주커피박물관바움,2,26,2023-12-20,5.0,8,2,40,4,2023-12-20 00:00:00,December,2,winter,,,4.7867265
770,86.0,동일리포구,1,14,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,4.785021
3293,366.0,제주항,11,107,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,4.781582
4295,478.0,휴림,7,65,2023-12-13,13.041666666666666,16,11,30,4,2023-12-13 00:00:00,December,2,winter,,,4.7796674
631,71.0,대포포구,5,46,2023-12-12,15.208333333333334,17,13,30,4,2023-12-12 00:00:00,December,1,winter,,,4.770938
125,14.0,갯깍주상절리대,5,53,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,4.7688065
3179,354.0,제주올레8코스,5,47,2023-12-13,15.0,17,13,30,4,2023-12-13 00:00:00,December,2,winter,,,4.7542334
165,19.0,걸매생태공원,5,48,2023-12-14,18.95833333333333,21,15,60,4,2023-12-14 00:00:00,December,3,winter,,,4.749989
1603,179.0,성산포수협활어위판센터,2,19,2023-12-12,13.5,15,12,30,4,2023-12-12 00:00:00,December,1,winter,,,4.749152
367,41.0,금능석물원,10,97,2023-12-19,6.0,7,5,40,4,2023-12-19 00:00:00,December,1,winter,,,4.743117
2100,234.0,안덕산방도서관,3,30,2023-12-14,17.791666666666668,19,14,30,4,2023-12-14 00:00:00,December,3,winter,,,4.7403255
1954,218.0,신창항,9,82,2023-12-12,12.583333333333334,14,11,30,4,2023-12-12 00:00:00,December,1,winter,,,4.7384152
3768,419.0,토이파크,3,33,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,4.7368894
2969,330.0,제주사려니숲에코힐링,8,80,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,4.7340717
4256,473.0,화순해안도로,3,35,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,4.7257214
2987,332.0,제주센트럴파크,8,80,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,4.723851
943,105.0,미로공원,5,52,2023-12-19,5.5,7,4,40,4,2023-12-19 00:00:00,December,1,winter,,,4.7200723
2323,259.0,옷귀마테마타운,0,1,2023-12-12,13.791666666666666,15,12,30,4,2023-12-12 00:00:00,December,1,winter,,,4.719911
3946,439.0,하효항,5,49,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,4.719571
2381,265.0,용담공원,11,104,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,4.71317
2351,262.0,왕따나무,10,92,2023-12-13,12.875,16,10,30,4,2023-12-13 00:00:00,December,2,winter,,,4.7127256
324,37.0,귀덕해안도로,10,90,2023-12-11,16.583333333333332,19,14,60,4,2023-12-11 00:00:00,December,0,winter,,,4.7091904
2086,232.0,아프리카박물관,5,52,2023-12-19,5.5,7,4,40,4,2023-12-19 00:00:00,December,1,winter,,,4.708536
3681,410.0,코난비치,6,54,2023-12-11,16.75,19,14,64,4,2023-12-11 00:00:00,December,0,winter,,,4.7081437
854,95.0,마라도행유람선터미널,1,17,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,4.7040753
3852,429.0,표선세화해안도로,6,54,2023-12-11,16.75,19,14,64,4,2023-12-11 00:00:00,December,0,winter,,,4.697007
1780,198.0,쇠머리오름,2,25,2023-12-19,4.5,7,2,40,4,2023-12-19 00:00:00,December,1,winter,,,4.6969147
3279,365.0,제주커피박물관바움,2,21,2023-12-14,17.875,20,14,30,4,2023-12-14 00:00:00,December,3,winter,,,4.682047
1234,138.0,산방산유채꽃밭,3,28,2023-12-12,12.958333333333334,14,12,60,4,2023-12-12 00:00:00,December,1,winter,,,4.672167
